ID,id,lat,lon,datetime
EP051952,            UNNAMED,26.0,-121.5,1952-09-21 00:00:00
EP051952,            UNNAMED,26.8,-122.4,1952-09-21 06:00:00
EP051952,            UNNAMED,27.5,-123.4,1952-09-21 12:00:00
EP051952,            UNNAMED,27.7,-124.2,1952-09-21 18:00:00
EP051952,            UNNAMED,27.8,-125.0,1952-09-22 00:00:00
EP051952,            UNNAMED,27.9,-125.8,1952-09-22 06:00:00
EP051952,            UNNAMED,28.0,-126.5,1952-09-22 12:00:00
EP061952,            UNNAMED,18.1,-107.9,1952-09-26 12:00:00
EP061952,            UNNAMED,18.1,-108.7,1952-09-26 18:00:00
EP061952,            UNNAMED,18.1,-109.3,1952-09-27 00:00:00
EP061952,            UNNAMED,18.2,-109.7,1952-09-27 06:00:00
EP061952,            UNNAMED,18.4,-110.0,1952-09-27 12:00:00
EP061952,            UNNAMED,18.7,-110.5,1952-09-27 18:00:00
EP061952,            UNNAMED,19.0,-111.0,1952-09-28 00:00:00
EP061952,            UNNAMED,19.4,-111.5,1952-09-28 06:00:00
EP061952,            UNNAMED,19.8,-111.9,1952-09-28 12:00:00
EP071952,            UNNAMED,17.4,-121.1,1952-10-13 12:00:00
EP071952,            UNNAMED,17.4,-122.0,1952-10-13 18:00:00
EP071952,            UNNAMED,17.4,-122.9,1952-10-14 00:00:00
EP071952,            UNNAMED,17.5,-124.0,1952-10-14 06:00:00
EP071952,            UNNAMED,17.6,-125.0,1952-10-14 12:00:00
EP071952,            UNNAMED,17.7,-125.6,1952-10-14 18:00:00
EP071952,            UNNAMED,17.8,-126.3,1952-10-15 00:00:00
EP071952,            UNNAMED,17.9,-127.1,1952-10-15 06:00:00
EP071952,            UNNAMED,18.0,-127.9,1952-10-15 12:00:00
EP011953,            UNNAMED,19.1,-109.4,1953-08-25 00:00:00
EP011953,            UNNAMED,19.6,-110.1,1953-08-25 06:00:00
EP011953,            UNNAMED,20.3,-110.7,1953-08-25 12:00:00
EP011953,            UNNAMED,21.1,-111.2,1953-08-25 18:00:00
EP011953,            UNNAMED,21.9,-111.7,1953-08-26 00:00:00
EP011953,            UNNAMED,22.5,-112.2,1953-08-26 06:00:00
EP011953,            UNNAMED,23.1,-112.6,1953-08-26 12:00:00
EP011953,            UNNAMED,23.7,-112.9,1953-08-26 18:00:00
EP011953,            UNNAMED,24.4,-113.0,1953-08-27 00:00:00
EP021953,            UNNAMED,17.8,-122.5,1953-09-09 12:00:00
EP021953,            UNNAMED,18.7,-123.8,1953-09-09 18:00:00
EP021953,            UNNAMED,19.5,-124.7,1953-09-10 00:00:00
EP021953,            UNNAMED,20.2,-125.2,1953-09-10 06:00:00
EP021953,            UNNAMED,20.7,-125.3,1953-09-10 12:00:00
EP031953,            UNNAMED,17.9,-108.1,1953-09-14 00:00:00
EP031953,            UNNAMED,18.5,-108.6,1953-09-14 06:00:00
EP031953,            UNNAMED,19.2,-108.9,1953-09-14 12:00:00
EP031953,            UNNAMED,19.5,-108.9,1953-09-14 18:00:00
EP031953,            UNNAMED,19.8,-108.9,1953-09-15 00:00:00
EP031953,            UNNAMED,20.3,-108.8,1953-09-15 06:00:00
EP031953,            UNNAMED,20.7,-108.7,1953-09-15 12:00:00
EP031953,            UNNAMED,21.1,-108.4,1953-09-15 18:00:00
EP031953,            UNNAMED,21.6,-108.2,1953-09-16 00:00:00
EP031953,            UNNAMED,21.9,-108.1,1953-09-16 06:00:00
EP031953,            UNNAMED,22.3,-108.1,1953-09-16 12:00:00
EP031953,            UNNAMED,22.8,-108.1,1953-09-16 18:00:00
EP031953,            UNNAMED,23.3,-108.2,1953-09-17 00:00:00
EP041953,            UNNAMED,13.9,-101.7,1953-10-02 00:00:00
EP041953,            UNNAMED,14.5,-102.0,1953-10-02 06:00:00
EP041953,            UNNAMED,15.0,-102.4,1953-10-02 12:00:00
EP041953,            UNNAMED,15.7,-103.0,1953-10-02 18:00:00
EP041953,            UNNAMED,16.3,-103.7,1953-10-03 00:00:00
EP041953,            UNNAMED,17.0,-104.5,1953-10-03 06:00:00
EP041953,            UNNAMED,17.7,-105.2,1953-10-03 12:00:00
EP041953,            UNNAMED,18.3,-105.6,1953-10-03 18:00:00
EP041953,            UNNAMED,18.9,-106.1,1953-10-04 00:00:00
EP041953,            UNNAMED,19.3,-106.9,1953-10-04 06:00:00
EP041953,            UNNAMED,19.5,-107.8,1953-10-04 12:00:00
EP041953,            UNNAMED,19.6,-108.7,1953-10-04 18:00:00
EP041953,            UNNAMED,19.8,-109.6,1953-10-05 00:00:00
EP041953,            UNNAMED,19.9,-110.4,1953-10-05 06:00:00
EP041953,            UNNAMED,20.1,-111.2,1953-10-05 12:00:00
EP041953,            UNNAMED,20.2,-111.7,1953-10-05 18:00:00
EP041953,            UNNAMED,20.3,-112.2,1953-10-06 00:00:00
EP041953,            UNNAMED,20.4,-112.6,1953-10-06 06:00:00
EP041953,            UNNAMED,20.5,-113.0,1953-10-06 12:00:00
EP041953,            UNNAMED,20.4,-113.4,1953-10-06 18:00:00
EP041953,            UNNAMED,20.3,-113.8,1953-10-07 00:00:00
EP041953,            UNNAMED,20.2,-114.3,1953-10-07 06:00:00
EP041953,            UNNAMED,20.1,-114.7,1953-10-07 12:00:00
EP041953,            UNNAMED,20.0,-115.2,1953-10-07 18:00:00
EP041953,            UNNAMED,19.8,-115.7,1953-10-08 00:00:00
EP011954,            UNNAMED,13.0,-93.2,1954-06-18 00:00:00
EP011954,            UNNAMED,13.5,-94.1,1954-06-18 06:00:00
EP011954,            UNNAMED,14.0,-94.7,1954-06-18 12:00:00
EP011954,            UNNAMED,14.4,-95.2,1954-06-18 18:00:00
EP011954,            UNNAMED,14.7,-95.6,1954-06-19 00:00:00
EP011954,            UNNAMED,14.9,-96.0,1954-06-19 06:00:00
EP011954,            UNNAMED,15.1,-96.4,1954-06-19 12:00:00
EP011954,            UNNAMED,15.3,-96.8,1954-06-19 18:00:00
EP011954,            UNNAMED,15.5,-97.3,1954-06-20 00:00:00
EP011954,            UNNAMED,15.6,-97.9,1954-06-20 06:00:00
EP011954,            UNNAMED,15.7,-98.5,1954-06-20 12:00:00
EP011954,            UNNAMED,15.8,-99.3,1954-06-20 18:00:00
EP011954,            UNNAMED,16.0,-100.0,1954-06-21 00:00:00
EP011954,            UNNAMED,16.1,-100.5,1954-06-21 06:00:00
EP011954,            UNNAMED,16.3,-101.0,1954-06-21 12:00:00
EP011954,            UNNAMED,16.4,-101.5,1954-06-21 18:00:00
EP011954,            UNNAMED,16.5,-102.0,1954-06-22 00:00:00
EP011954,            UNNAMED,16.8,-102.2,1954-06-22 06:00:00
EP011954,            UNNAMED,17.2,-102.2,1954-06-22 12:00:00
EP021954,            UNNAMED,15.1,-105.2,1954-07-10 00:00:00
EP021954,            UNNAMED,15.7,-106.0,1954-07-10 06:00:00
EP021954,            UNNAMED,16.4,-106.8,1954-07-10 12:00:00
EP021954,            UNNAMED,16.8,-107.3,1954-07-10 18:00:00
EP021954,            UNNAMED,17.3,-107.9,1954-07-11 00:00:00
EP021954,            UNNAMED,18.0,-109.0,1954-07-11 06:00:00
EP021954,            UNNAMED,18.2,-110.2,1954-07-11 12:00:00
EP021954,            UNNAMED,18.2,-111.5,1954-07-11 18:00:00
EP021954,            UNNAMED,18.1,-112.8,1954-07-12 00:00:00
EP021954,            UNNAMED,18.1,-113.9,1954-07-12 06:00:00
EP021954,            UNNAMED,18.0,-115.0,1954-07-12 12:00:00
EP021954,            UNNAMED,18.0,-115.7,1954-07-12 18:00:00
EP021954,            UNNAMED,17.9,-116.4,1954-07-13 00:00:00
EP021954,            UNNAMED,17.8,-116.8,1954-07-13 06:00:00
EP021954,            UNNAMED,17.6,-117.3,1954-07-13 12:00:00
EP021954,            UNNAMED,17.3,-117.8,1954-07-13 18:00:00
EP021954,            UNNAMED,16.9,-118.3,1954-07-14 00:00:00
EP021954,            UNNAMED,16.7,-119.0,1954-07-14 06:00:00
EP021954,            UNNAMED,16.4,-119.6,1954-07-14 12:00:00
EP021954,            UNNAMED,16.1,-120.2,1954-07-14 18:00:00
EP021954,            UNNAMED,15.7,-120.7,1954-07-15 00:00:00
EP021954,            UNNAMED,15.4,-121.2,1954-07-15 06:00:00
EP021954,            UNNAMED,15.1,-121.7,1954-07-15 12:00:00
EP021954,            UNNAMED,14.9,-122.0,1954-07-15 18:00:00
EP021954,            UNNAMED,14.7,-122.3,1954-07-16 00:00:00
EP031954,            UNNAMED,13.8,-95.1,1954-07-12 00:00:00
EP031954,            UNNAMED,13.6,-95.7,1954-07-12 06:00:00
EP031954,            UNNAMED,13.5,-96.4,1954-07-12 12:00:00
EP031954,            UNNAMED,13.5,-97.0,1954-07-12 18:00:00
EP031954,            UNNAMED,13.6,-97.6,1954-07-13 00:00:00
EP031954,            UNNAMED,13.8,-98.4,1954-07-13 06:00:00
EP031954,            UNNAMED,14.0,-99.2,1954-07-13 12:00:00
EP031954,            UNNAMED,14.3,-100.7,1954-07-13 18:00:00
EP031954,            UNNAMED,14.6,-102.2,1954-07-14 00:00:00
EP031954,            UNNAMED,15.1,-103.3,1954-07-14 06:00:00
EP031954,            UNNAMED,15.6,-104.3,1954-07-14 12:00:00
EP031954,            UNNAMED,16.1,-105.2,1954-07-14 18:00:00
EP031954,            UNNAMED,16.7,-106.1,1954-07-15 00:00:00
EP031954,            UNNAMED,17.5,-107.0,1954-07-15 06:00:00
EP031954,            UNNAMED,18.4,-107.8,1954-07-15 12:00:00
EP031954,            UNNAMED,19.4,-108.5,1954-07-15 18:00:00
EP031954,            UNNAMED,20.4,-109.1,1954-07-16 00:00:00
EP031954,            UNNAMED,21.3,-109.7,1954-07-16 06:00:00
EP031954,            UNNAMED,22.3,-110.3,1954-07-16 12:00:00
EP031954,            UNNAMED,23.5,-111.4,1954-07-16 18:00:00
EP031954,            UNNAMED,24.8,-112.6,1954-07-17 00:00:00
EP031954,            UNNAMED,26.3,-113.1,1954-07-17 06:00:00
EP031954,            UNNAMED,27.9,-113.1,1954-07-17 12:00:00
EP041954,            UNNAMED,18.6,-112.7,1954-07-25 00:00:00
EP041954,            UNNAMED,19.0,-113.8,1954-07-25 06:00:00
EP041954,            UNNAMED,19.2,-115.0,1954-07-25 12:00:00
EP041954,            UNNAMED,19.1,-115.9,1954-07-25 18:00:00
EP041954,            UNNAMED,19.0,-116.6,1954-07-26 00:00:00
EP041954,            UNNAMED,18.9,-117.1,1954-07-26 06:00:00
EP041954,            UNNAMED,18.8,-117.5,1954-07-26 12:00:00
EP041954,            UNNAMED,18.6,-118.2,1954-07-26 18:00:00
EP041954,            UNNAMED,18.3,-118.8,1954-07-27 00:00:00
EP041954,            UNNAMED,17.8,-119.2,1954-07-27 06:00:00
EP041954,            UNNAMED,17.3,-119.7,1954-07-27 12:00:00
EP041954,            UNNAMED,17.0,-120.4,1954-07-27 18:00:00
EP041954,            UNNAMED,16.9,-121.0,1954-07-28 00:00:00
EP041954,            UNNAMED,16.9,-121.5,1954-07-28 06:00:00
EP041954,            UNNAMED,17.0,-121.9,1954-07-28 12:00:00
EP041954,            UNNAMED,17.1,-122.3,1954-07-28 18:00:00
EP041954,            UNNAMED,17.3,-122.7,1954-07-29 00:00:00
EP041954,            UNNAMED,17.5,-123.2,1954-07-29 06:00:00
EP041954,            UNNAMED,17.7,-123.6,1954-07-29 12:00:00
EP041954,            UNNAMED,18.0,-124.1,1954-07-29 18:00:00
EP041954,            UNNAMED,18.2,-124.5,1954-07-30 00:00:00
EP041954,            UNNAMED,18.4,-124.8,1954-07-30 06:00:00
EP041954,            UNNAMED,18.5,-125.1,1954-07-30 12:00:00
EP041954,            UNNAMED,18.7,-125.8,1954-07-30 18:00:00
EP041954,            UNNAMED,18.8,-126.6,1954-07-31 00:00:00
EP041954,            UNNAMED,18.7,-127.3,1954-07-31 06:00:00
EP041954,            UNNAMED,18.6,-127.9,1954-07-31 12:00:00
EP041954,            UNNAMED,18.4,-128.9,1954-07-31 18:00:00
EP041954,            UNNAMED,18.2,-129.9,1954-08-01 00:00:00
EP041954,            UNNAMED,17.9,-131.0,1954-08-01 06:00:00
EP041954,            UNNAMED,17.5,-132.1,1954-08-01 12:00:00
EP051954,            UNNAMED,17.1,-116.1,1954-09-02 00:00:00
EP051954,            UNNAMED,17.4,-118.1,1954-09-02 06:00:00
EP051954,            UNNAMED,17.6,-120.1,1954-09-02 12:00:00
EP051954,            UNNAMED,17.6,-121.8,1954-09-02 18:00:00
EP051954,            UNNAMED,17.5,-123.4,1954-09-03 00:00:00
EP051954,            UNNAMED,17.3,-124.7,1954-09-03 06:00:00
EP051954,            UNNAMED,17.1,-125.9,1954-09-03 12:00:00
EP051954,            UNNAMED,17.0,-127.4,1954-09-03 18:00:00
EP051954,            UNNAMED,16.9,-128.9,1954-09-04 00:00:00
EP051954,            UNNAMED,16.7,-130.0,1954-09-04 06:00:00
EP051954,            UNNAMED,16.5,-131.1,1954-09-04 12:00:00
EP051954,            UNNAMED,16.6,-132.2,1954-09-04 18:00:00
EP051954,            UNNAMED,17.0,-133.2,1954-09-05 00:00:00
EP051954,            UNNAMED,17.7,-134.0,1954-09-05 06:00:00
EP051954,            UNNAMED,18.4,-134.7,1954-09-05 12:00:00
EP051954,            UNNAMED,18.9,-135.2,1954-09-05 18:00:00
EP051954,            UNNAMED,19.5,-135.7,1954-09-06 00:00:00
EP051954,            UNNAMED,20.0,-135.9,1954-09-06 06:00:00
EP051954,            UNNAMED,20.6,-136.0,1954-09-06 12:00:00
EP051954,            UNNAMED,21.3,-136.5,1954-09-06 18:00:00
EP051954,            UNNAMED,21.9,-137.1,1954-09-07 00:00:00
EP051954,            UNNAMED,22.5,-137.8,1954-09-07 06:00:00
EP051954,            UNNAMED,23.1,-138.6,1954-09-07 12:00:00
EP051954,            UNNAMED,23.3,-139.4,1954-09-07 18:00:00
EP051954,            UNNAMED,23.3,-140.3,1954-09-08 00:00:00
EP051954,            UNNAMED,23.1,-141.4,1954-09-08 06:00:00
EP051954,            UNNAMED,22.6,-142.7,1954-09-08 12:00:00
EP051954,            UNNAMED,21.9,-144.2,1954-09-08 18:00:00
EP051954,            UNNAMED,21.1,-145.7,1954-09-09 00:00:00
EP061954,            UNNAMED,19.7,-106.9,1954-09-05 00:00:00
EP061954,            UNNAMED,19.7,-107.0,1954-09-05 06:00:00
EP061954,            UNNAMED,19.7,-107.2,1954-09-05 12:00:00
EP061954,            UNNAMED,19.8,-108.2,1954-09-05 18:00:00
EP061954,            UNNAMED,20.0,-109.2,1954-09-06 00:00:00
EP061954,            UNNAMED,20.1,-110.0,1954-09-06 06:00:00
EP061954,            UNNAMED,20.3,-110.8,1954-09-06 12:00:00
EP061954,            UNNAMED,21.0,-112.5,1954-09-06 18:00:00
EP061954,            UNNAMED,22.2,-114.0,1954-09-07 00:00:00
EP061954,            UNNAMED,23.9,-114.6,1954-09-07 06:00:00
EP061954,            UNNAMED,25.4,-115.3,1954-09-07 12:00:00
EP061954,            UNNAMED,25.8,-116.2,1954-09-07 18:00:00
EP061954,            UNNAMED,26.1,-117.1,1954-09-08 00:00:00
EP061954,            UNNAMED,26.3,-117.9,1954-09-08 06:00:00
EP061954,            UNNAMED,26.4,-118.7,1954-09-08 12:00:00
EP071954,            UNNAMED,19.6,-107.5,1954-09-15 12:00:00
EP071954,            UNNAMED,20.2,-108.6,1954-09-15 18:00:00
EP071954,            UNNAMED,20.6,-109.5,1954-09-16 00:00:00
EP071954,            UNNAMED,20.6,-110.1,1954-09-16 06:00:00
EP071954,            UNNAMED,20.8,-110.7,1954-09-16 12:00:00
EP071954,            UNNAMED,21.1,-110.9,1954-09-16 18:00:00
EP071954,            UNNAMED,21.5,-111.1,1954-09-17 00:00:00
EP071954,            UNNAMED,22.1,-111.5,1954-09-17 06:00:00
EP071954,            UNNAMED,22.6,-112.1,1954-09-17 12:00:00
EP071954,            UNNAMED,22.5,-112.6,1954-09-17 18:00:00
EP071954,            UNNAMED,22.1,-113.2,1954-09-18 00:00:00
EP071954,            UNNAMED,21.9,-114.1,1954-09-18 06:00:00
EP071954,            UNNAMED,21.7,-115.2,1954-09-18 12:00:00
EP071954,            UNNAMED,21.4,-116.0,1954-09-18 18:00:00
EP071954,            UNNAMED,21.1,-116.8,1954-09-19 00:00:00
EP071954,            UNNAMED,21.1,-117.7,1954-09-19 06:00:00
EP071954,            UNNAMED,21.1,-118.7,1954-09-19 12:00:00
EP071954,            UNNAMED,21.1,-119.9,1954-09-19 18:00:00
EP071954,            UNNAMED,21.0,-121.0,1954-09-20 00:00:00
EP071954,            UNNAMED,20.9,-121.7,1954-09-20 06:00:00
EP071954,            UNNAMED,20.8,-122.4,1954-09-20 12:00:00
EP071954,            UNNAMED,21.0,-123.0,1954-09-20 18:00:00
EP071954,            UNNAMED,21.3,-123.7,1954-09-21 00:00:00
EP071954,            UNNAMED,21.1,-124.5,1954-09-21 06:00:00
EP071954,            UNNAMED,20.5,-125.0,1954-09-21 12:00:00
EP081954,            UNNAMED,17.2,-103.7,1954-09-21 00:00:00
EP081954,            UNNAMED,17.8,-104.3,1954-09-21 06:00:00
EP081954,            UNNAMED,18.1,-104.9,1954-09-21 12:00:00
EP081954,            UNNAMED,18.2,-105.5,1954-09-21 18:00:00
EP081954,            UNNAMED,18.3,-106.2,1954-09-22 00:00:00
EP081954,            UNNAMED,18.4,-107.6,1954-09-22 06:00:00
EP081954,            UNNAMED,18.5,-109.0,1954-09-22 12:00:00
EP081954,            UNNAMED,19.3,-109.6,1954-09-22 18:00:00
EP081954,            UNNAMED,20.3,-110.2,1954-09-23 00:00:00
EP081954,            UNNAMED,20.7,-110.9,1954-09-23 06:00:00
EP081954,            UNNAMED,21.0,-111.7,1954-09-23 12:00:00
EP081954,            UNNAMED,21.2,-112.3,1954-09-23 18:00:00
EP081954,            UNNAMED,21.2,-113.0,1954-09-24 00:00:00
EP081954,            UNNAMED,21.1,-114.0,1954-09-24 06:00:00
EP081954,            UNNAMED,20.9,-114.9,1954-09-24 12:00:00
EP081954,            UNNAMED,20.6,-115.5,1954-09-24 18:00:00
EP081954,            UNNAMED,20.4,-116.2,1954-09-25 00:00:00
EP081954,            UNNAMED,20.4,-117.1,1954-09-25 06:00:00
EP081954,            UNNAMED,20.5,-118.1,1954-09-25 12:00:00
EP081954,            UNNAMED,20.5,-118.9,1954-09-25 18:00:00
EP081954,            UNNAMED,20.4,-119.6,1954-09-26 00:00:00
EP081954,            UNNAMED,20.4,-120.3,1954-09-26 06:00:00
EP081954,            UNNAMED,20.3,-120.9,1954-09-26 12:00:00
EP081954,            UNNAMED,20.0,-121.7,1954-09-26 18:00:00
EP081954,            UNNAMED,19.5,-122.4,1954-09-27 00:00:00
EP081954,            UNNAMED,19.2,-123.1,1954-09-27 06:00:00
EP081954,            UNNAMED,18.9,-123.8,1954-09-27 12:00:00
EP091954,            UNNAMED,14.0,-96.0,1954-09-27 00:00:00
EP091954,            UNNAMED,13.6,-96.6,1954-09-27 06:00:00
EP091954,            UNNAMED,13.3,-97.2,1954-09-27 12:00:00
EP091954,            UNNAMED,13.1,-97.9,1954-09-27 18:00:00
EP091954,            UNNAMED,12.9,-98.6,1954-09-28 00:00:00
EP091954,            UNNAMED,12.8,-99.2,1954-09-28 06:00:00
EP091954,            UNNAMED,12.7,-99.8,1954-09-28 12:00:00
EP091954,            UNNAMED,12.7,-100.4,1954-09-28 18:00:00
EP091954,            UNNAMED,12.9,-101.0,1954-09-29 00:00:00
EP091954,            UNNAMED,13.3,-101.4,1954-09-29 06:00:00
EP091954,            UNNAMED,13.7,-101.7,1954-09-29 12:00:00
EP091954,            UNNAMED,13.9,-102.0,1954-09-29 18:00:00
EP091954,            UNNAMED,14.2,-102.2,1954-09-30 00:00:00
EP091954,            UNNAMED,15.0,-102.6,1954-09-30 06:00:00
EP091954,            UNNAMED,15.8,-103.1,1954-09-30 12:00:00
EP091954,            UNNAMED,16.6,-104.1,1954-09-30 18:00:00
EP091954,            UNNAMED,17.1,-105.4,1954-10-01 00:00:00
EP101954,            UNNAMED,12.9,-95.1,1954-10-12 06:00:00
EP101954,            UNNAMED,13.1,-93.9,1954-10-12 12:00:00
EP101954,            UNNAMED,13.6,-93.3,1954-10-12 18:00:00
EP101954,            UNNAMED,14.0,-92.9,1954-10-13 00:00:00
EP101954,            UNNAMED,14.4,-92.7,1954-10-13 06:00:00
EP101954,            UNNAMED,14.7,-92.6,1954-10-13 12:00:00
EP101954,            UNNAMED,15.1,-92.8,1954-10-13 18:00:00
EP101954,            UNNAMED,15.6,-93.0,1954-10-14 00:00:00
EP101954,            UNNAMED,16.2,-93.0,1954-10-14 06:00:00
EP101954,            UNNAMED,16.8,-93.0,1954-10-14 12:00:00
EP111954,            UNNAMED,12.6,-91.1,1954-10-26 12:00:00
EP111954,            UNNAMED,12.6,-92.0,1954-10-26 18:00:00
EP111954,            UNNAMED,12.6,-92.9,1954-10-27 00:00:00
EP111954,            UNNAMED,12.5,-94.2,1954-10-27 06:00:00
EP111954,            UNNAMED,12.4,-95.6,1954-10-27 12:00:00
EP111954,            UNNAMED,12.8,-96.7,1954-10-27 18:00:00
EP111954,            UNNAMED,13.3,-97.8,1954-10-28 00:00:00
EP111954,            UNNAMED,13.4,-99.0,1954-10-28 06:00:00
EP111954,            UNNAMED,13.5,-100.2,1954-10-28 12:00:00
EP111954,            UNNAMED,13.7,-102.1,1954-10-28 18:00:00
EP111954,            UNNAMED,14.0,-103.9,1954-10-29 00:00:00
EP111954,            UNNAMED,14.1,-104.5,1954-10-29 06:00:00
EP111954,            UNNAMED,14.2,-105.1,1954-10-29 12:00:00
EP111954,            UNNAMED,14.5,-106.1,1954-10-29 18:00:00
EP111954,            UNNAMED,14.9,-107.1,1954-10-30 00:00:00
EP111954,            UNNAMED,15.3,-108.6,1954-10-30 06:00:00
EP111954,            UNNAMED,15.7,-110.1,1954-10-30 12:00:00
EP111954,            UNNAMED,16.1,-111.6,1954-10-30 18:00:00
EP111954,            UNNAMED,16.3,-113.0,1954-10-31 00:00:00
EP111954,            UNNAMED,16.4,-114.3,1954-10-31 06:00:00
EP111954,            UNNAMED,16.6,-115.2,1954-10-31 12:00:00
EP111954,            UNNAMED,16.7,-115.9,1954-10-31 18:00:00
EP111954,            UNNAMED,16.9,-116.6,1954-11-01 00:00:00
EP111954,            UNNAMED,17.4,-117.3,1954-11-01 06:00:00
EP111954,            UNNAMED,18.1,-117.8,1954-11-01 12:00:00
EP011955,            UNNAMED,14.1,-109.1,1955-06-06 00:00:00
EP011955,            UNNAMED,14.3,-109.4,1955-06-06 06:00:00
EP011955,            UNNAMED,14.7,-109.6,1955-06-06 12:00:00
EP011955,            UNNAMED,15.2,-109.5,1955-06-06 18:00:00
EP011955,            UNNAMED,15.6,-109.4,1955-06-07 00:00:00
EP011955,            UNNAMED,16.2,-109.4,1955-06-07 06:00:00
EP011955,            UNNAMED,16.7,-109.4,1955-06-07 12:00:00
EP011955,            UNNAMED,17.0,-109.5,1955-06-07 18:00:00
EP011955,            UNNAMED,17.3,-109.8,1955-06-08 00:00:00
EP011955,            UNNAMED,17.6,-110.4,1955-06-08 06:00:00
EP011955,            UNNAMED,17.8,-111.0,1955-06-08 12:00:00
EP021955,            UNNAMED,11.4,-109.1,1955-06-08 00:00:00
EP021955,            UNNAMED,11.7,-109.8,1955-06-08 06:00:00
EP021955,            UNNAMED,12.2,-110.4,1955-06-08 12:00:00
EP021955,            UNNAMED,12.6,-110.5,1955-06-08 18:00:00
EP021955,            UNNAMED,13.1,-110.5,1955-06-09 00:00:00
